Lead	City	Current Category	Make	Model	Variant	Make Year	Fuel Type	Transmission Type	Mileage	Ownership	Procurement Price
24251691	Jaipur	assured	Toyota	Urban Cruiser Hyryder	V Hybrid	2023	hybrid	automatic	65375	1	1332000
24569093	Hyderabad	budget	Renault	Kwid	CLIMBER 1.0 AMT Opt	2020	petrol	automatic	27589	3	320000
24257672	Pune	budget	Honda	Amaze	1.2 S i-VTEC	2015	petrol	manual	50772	1	260000
24122839	Mumbai	budget	Honda	City	VX CVT	2016	petrol	automatic	82309	1	405000
23763634	Bangalore	assured	Mahindra	KUV100 NXT	K2 Plus 6 STR	2019	petrol	manual	24767	1	344000
23411715	Delhi	assured	Volkswagen	Taigun	Topline 1.0 TSI AT	2022	petrol	automatic	23559	1	1003000
23904593	Delhi	assured	Toyota	Innova Crysta	ZX 2.7 AT 7 STR	2022	petrol	automatic	38711	1	1670000
23948366	Delhi	assured	Maruti Suzuki	Wagon R	VXI	2018	petrol	manual	33755	1	270000
23302413	Mumbai	budget	Maruti Suzuki	Baleno	Alpha 1.2	2016	petrol	manual	58426	1	403000
22970903	Pune	assured	Honda	City	VX CVT	2016	petrol	automatic	49908	1	545000
22897919	Ahmedabad	assured	Renault	Kiger	RXT 1.0 Turbo MT	2021	petrol	manual	22345	2	387000
21569811	Lucknow	assured	Volkswagen	Virtus	Highline 1.0 TSI MT	2023	petrol	manual	26686	1	930000
23551618	Kolkata	assured	Honda	City	VX CVT Petrol	2021	petrol	automatic	9447	1	800000
23478198	Mumbai	assured	Skoda	Kushaq	Ambition 1.0L TSI MT	2023	petrol	manual	22709	1	880000
23450241	Kochi	assured	Honda	Amaze	1.2 S i-VTEC	2015	petrol	manual	84653	1	306000
23986737	Bangalore	assured	Renault	Kwid	RXL	2018	petrol	manual	30387	2	225000
23856359	Bangalore	assured	Maruti Suzuki	Ciaz	Alpha 1.5	2022	petrol	manual	49658	1	705000
24536252	Coimbatore	assured	Mahindra	Thar	LX Convertible Petrol AT 4WD	2022	petrol	automatic	21645	2	1035300
24373362	Kolkata	assured	Maruti Suzuki	Alto 800	Vxi	2014	petrol	manual	56545	1	130000
24550069	Chandigarh	budget	Tata	Tiago	Revotron XZ	2016	petrol	manual	91210	2	192000
24359619	Bangalore	budget	Honda	Brio	S (O)MT	2018	petrol	manual	50210	2	363000
25142596	Bangalore	budget	Toyota	Innova Crysta	2.8 GX AT 8 STR	2016	diesel	automatic	112600	2	1116000
24941742	Delhi	budget	Honda	Brio	S MT	2013	petrol	manual	99551	2	110000
24948317	Bangalore	assured	Ford	EcoSport	S Petrol	2019	petrol	manual	58819	1	640000
24662259	Kolkata	assured	Hyundai	Grand i10	Magna 1.2 Kappa VTVT	2015	petrol	manual	56645	1	169000
25079658	Bangalore	budget	Hyundai	i10	Magna 1.1 iRDE2	2016	petrol	manual	52653	1	288000
24965132	Bangalore	budget	Maruti Suzuki	Ertiga	Vxi	2012	petrol	manual	56082	2	350000
24731807	Hyderabad	assured	Volkswagen	Polo	Highline Plus 1.2( P)16 Alloy	2018	petrol	manual	56452	1	465000
23104706	Chennai	budget	Hyundai	New Santro 1.1	Sportz AMT	2019	petrol	automatic	110853	1	330000
23261579	Hyderabad	assured	Mahindra	Scorpio N	Z8 L Petrol AT 7 STR	2022	petrol	automatic	45101	1	1655000
19448088	Lucknow	budget	Hyundai	Venue	SX 1.5 CRDI	2022	diesel	manual	58642	1	751300
19506550	Pune	budget	Honda	Jazz	VX Petrol	2015	petrol	manual	116516	1	311000
22662470	Chennai	budget	Tata	Harrier	XZ	2021	diesel	manual	44659	2	930000
3880098	Delhi	budget	Hyundai	Elite i20	Sportz 1.2 CNG (Outside fitted)	2017	cng	manual	74695	2	510000
17835803	Delhi	assured	Skoda	Kushaq	Style 1.0L TSI MT	2021	petrol	manual	71261	1	802000
25028483	Delhi	assured	Maruti Suzuki	Dzire	VXI CNG (Outside Fitted)	2019	cng	manual	33936	1	380000
24640871	Delhi	budget	Maruti Suzuki	Celerio	ZXi AMT	2018	petrol	automatic	81766	1	266000
24869139	Bangalore	budget	Skoda	Rapid	1.5 TDI CR Style Plus	2016	diesel	manual	143738	1	395000
24909485	Mumbai	assured	Hyundai	Verna	SX 1.5 VTVT IVT	2021	petrol	automatic	26884	1	815000
24753372	Jaipur	budget	Ford	EcoSport	Titanium 1.5L TDCi	2018	diesel	manual	87109	1	485000
24651129	Hyderabad	budget	Honda	City	VX CVT	2015	petrol	automatic	29891	1	500000
24815958	Bangalore	budget	Tata	Altroz	XM Plus Petrol	2022	petrol	manual	48125	1	475000
24961581	Kochi	assured	Maruti Suzuki	Celerio	ZXI (O) AMT	2017	petrol	automatic	76928	1	306000
15729437	Delhi	luxury	Jeep	Compass	Limited 1.4 Petrol AT	2017	petrol	automatic	73925	1	875000
19832925	Mumbai	assured	Kia	Seltos	GTX Plus	2020	petrol	manual	36306	1	1050000
25114463	Lucknow	budget	Maruti Suzuki	Alto 800	VXi	2017	petrol	manual	49875	1	165000
25149411	Delhi	assured	Tata	Punch	Pure MT	2024	petrol	manual	21253	1	410000
22256848	Delhi	assured	Renault	Kiger	RXT Turbo CVT	2022	petrol	automatic	38949	1	550000
21986682	Delhi	assured	Ford	EcoSport	Titanium + 1.5L Ti-VCT AT	2018	petrol	automatic	49549	1	540000
24892909	Delhi	assured	Maruti Suzuki	Swift	VXi	2022	petrol	manual	20031	1	466000
24879293	Pune	budget	Honda	Amaze	1.2 VX i-VTEC	2014	petrol	manual	36851	2	301000
25072442	Pune	assured	Maruti Suzuki	Baleno	Alpha AGS	2024	petrol	automatic	6727	1	715000
23709730	Mumbai	assured	Mahindra	XUV700	AX 7 Petrol AT Luxury Pack 7 STR	2022	petrol	automatic	18447	1	1728000
23485720	Lucknow	assured	Honda	City	ZX CVT Petrol	2022	petrol	automatic	16007	1	1025000
23318005	Hyderabad	assured	Kia	Seltos	GTX Plus DCT 1.4	2019	petrol	automatic	89524	1	977000
24000900	Kolkata	budget	Volkswagen	Polo	Comfortline 1.0L (P)	2018	petrol	manual	32595	2	330000
24330094	Hyderabad	budget	Ford	Figo	Duratec Petrol Titanium 1.2	2015	petrol	manual	52339	2	172000
24380825	Delhi	assured	Renault	Kiger	RXZ MT Dual Tone	2021	petrol	manual	56226	1	370000
24339114	Mumbai	assured	Tata	Tiago	Revotorq XZ	2016	diesel	manual	39842	1	310000
24604253	Kolkata	assured	Hyundai	i20	Sportz 1.5 MT Diesel Dual Tone	2022	diesel	manual	36249	1	640000
25165242	Mumbai	assured	Honda	City	ZX CVT Petrol	2017	petrol	automatic	31732	1	591000
21982924	Lucknow	assured	Mahindra	XUV 3XO	AX5L 1.2 Petrol AT	2024	petrol	automatic	4274	1	1090000
20389929	Mumbai	assured	Tata	Nexon	XZ Plus	2019	petrol	manual	42955	1	511000
22541708	Lucknow	assured	Tata	Tiago	Revotron XZA Plus	2019	petrol	automatic	35344	1	362000
20798779	Delhi	assured	Kia	Sonet	HTX 1.0 iMT	2021	petrol	manual	47072	1	670000
23179329	Pune	budget	Volkswagen	Polo	Trendline 1.2L (P)	2014	petrol	manual	94518	1	214000
23559407	Hyderabad	assured	Ford	EcoSport	Titanium 1.5L Ti-VCT	2016	petrol	manual	52843	1	440000
24163853	Delhi	assured	Skoda	Rapid	Ambition 1.6 MPI	2017	petrol	manual	48923	1	366000
23930918	Delhi	assured	Maruti Suzuki	Alto 800	VXi	2018	petrol	manual	20052	1	215000
24168079	Kochi	assured	Hyundai	Eon	Era +	2014	petrol	manual	29302	1	140000
23839143	Bangalore	assured	Honda	Brio	VX AT	2016	petrol	automatic	87682	1	384000
24070949	Hyderabad	assured	Maruti Suzuki	Alto K10	VXI AMT (O)	2018	petrol	automatic	53317	1	250000
22240777	Delhi	assured	Hyundai	Venue	SX (O) 1.0 Turbo iMT	2022	petrol	manual	45080	1	822000
25001952	Mumbai	budget	Maruti Suzuki	Ertiga	ZXi	2013	petrol	manual	8876	2	360000
24999144	Jaipur	auction	Maruti Suzuki	Ciaz	VXi+	2014	petrol	manual	60179	1	252000
22485678	Chennai	assured	Maruti Suzuki	Ciaz	Alpha 1.5	2022	petrol	manual	43895	1	709000
22327511	Ahmedabad	luxury	Mini	Countryman	Cooper S	2019	petrol	automatic	29209	1	2100000
23748607	Jaipur	assured	Hyundai	Elite i20	Sportz 1.2	2019	petrol	manual	51777	1	445000
24123247	Mumbai	assured	Renault	Kiger	RXZ Turbo CVT Dual Tone	2022	petrol	automatic	27369	1	622000
21111757	Delhi	budget	Honda	WR-V	VX MT Petrol	2017	petrol	manual	46733	2	420000
21486127	Visakhapatnam	assured	Hyundai	Elite i20	Asta 1.4 CRDI	2017	diesel	manual	81254	2	525000
21432734	Jaipur	assured	Hyundai	Aura	SX 1.2 Petrol	2021	petrol	manual	42816	2	465000
24920697	Bangalore	assured	Ford	EcoSport	Titanium + 1.5L Ti-VCT AT	2019	petrol	automatic	26311	2	650000
24986487	Bangalore	budget	Hyundai	Grand i10	Asta 1.2 Kappa VTVT (O)	2013	petrol	manual	60375	3	260000
24643966	Hyderabad	assured	Maruti Suzuki	Alto 800	LXi (O)	2016	petrol	manual	66373	1	180000
24721500	Chandigarh	assured	Ford	Freestyle	Trend Plus 1.2 Ti-VCT	2020	petrol	manual	35778	1	360000
24699648	Bangalore	assured	Hyundai	Elite i20	Sportz Plus 1.2	2019	petrol	manual	23145	1	542000
24733439	Hyderabad	assured	Hyundai	Creta	SX Executive Petrol	2022	petrol	manual	47602	1	985000
24944436	Pune	assured	Honda	Brio	S MT	2017	petrol	manual	61218	1	278000
24635848	Bangalore	assured	Maruti Suzuki	Baleno	Zeta 1.2	2019	petrol	manual	30171	1	528000
23455488	Chennai	budget	Hyundai	Grand i10	Sportz (O) U2 1.2 CRDi	2017	diesel	manual	112090	2	300000
23925937	Coimbatore	assured	Tata	Nexon	Fearless Plus  S 1.2 Revotron Petrol 7DCA DT	2023	petrol	automatic	26461	1	960000
24045934	Pune	assured	Tata	Zest	XE Petrol	2016	petrol	manual	54038	1	250000
21918186	Pune	assured	Tata	Punch	Accomplished Dazzle Sunroof CNG	2024	cng	manual	8699	1	831000
21878668	Hyderabad	assured	Mahindra	Scorpio	S7	2022	diesel	manual	52630	1	1150000
25090631	Mumbai	auction	Hyundai	Eon	Magna	2013	petrol	manual	61029	2	85000
25103423	Pune	assured	Mahindra	Scorpio N	Z8 Petrol MT 7 STR	2023	petrol	manual	14787	1	1280000
24784114	Delhi	budget	Tata	Tiago	Revotron XT	2019	petrol	manual	79363	3	206000
24901139	Kolkata	assured	Hyundai	Xcent	SX	2017	petrol	manual	80700	1	280000
24757503	Pune	assured	Hyundai	Xcent	S 1.2 (O)	2014	petrol	manual	28171	1	290000
23057247	Hyderabad	assured	Hyundai	Elite i20	Magna Plus 1.2	2019	petrol	manual	82857	1	420000
23176724	Chennai	assured	Volkswagen	Polo	Comfortline 1.2L (P)	2017	petrol	manual	75456	1	375000
20730541	Lucknow	assured	Maruti Suzuki	Swift	ZXI Plus	2022	petrol	manual	27153	1	596000
22793420	Kolkata	assured	Maruti Suzuki	Baleno	Delta 1.2	2016	petrol	manual	71984	1	300000
17079896	Delhi	budget	Tata	Tiago	Revotron XZ Plus	2019	petrol	manual	54414	1	377000
21381931	Mumbai	assured	Maruti Suzuki	Ciaz	Alpha 1.5 AT	2022	petrol	automatic	57907	1	740000
24315580	Delhi	assured	Maruti Suzuki	Alto K10	LXI Petrol+cng(outside fitted)	2019	cng	manual	26507	1	210000
24610380	Delhi	assured	Hyundai	Grand i10 Nios	Sportz 1.2 Kappa VTVT	2021	petrol	manual	17482	1	422000
